College Name,Location,Rating,Reviews,NIRF Ranking,College URL
"Bharath College of Engineering and Technology for Women, Kadapa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharath-college-of-engineering-and-technology-for-women-kadapa/mtech-computer-science-and-engineering-course
"Bharath College of Science and Management, Thanjavur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharath-college-of-science-and-management-thanjavur/msc-food-service-management-and-dietetics-course
"Bharath Educational Society's  Group of Institutions- Faculty of Engineering, Chittoor",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharath-educational-societys-group-of-institutions-faculty-of-engineering-chittoor/mtech-computer-science-and-engineering-course
"Bharathiar College of Engineering and Technology, Karaikal",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharathiar-college-of-engineering-and-technology-karaikal/mtech-computer-aided-design-course
"Bharathiar University PG Extension and Research Centre, Erode",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathiar-university-pg-extension-and-research-centre-erode/msc-mathematics-course
"Bharathi College, Bharathinagara",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathi-college-bharathinagara/msc-botany-course
"Bharathi College of Pharmacy, Mandya",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathi-college-of-pharmacy-mandya/mpharma-pharmaceutical-analysis-course
"Bharathidasan College of Arts and Science, Erode",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-college-of-arts-and-science-erode/msc-biochemistry-course
"Bharathidasan Engineering College, Natarampalli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-engineering-college-natarampalli/me-computer-science-and-engineering-course
"Bharathidasan Government College For Women, Muthialpet",N/A,4.3/5,3 Reviews,N/A,https://www.careers360.com/colleges/bharathidasan-government-college-for-women-muthialpet/phd-home-science-course
"BIM Trichy - Bharathidasan Institute of Management, Tiruchirappalli",N/A,4.2/5,56 Reviews,N/A,https://www.careers360.com/colleges/bharathidasan-institute-of-management-tiruchirappalli/phd-management-course
"Bharathidasan University Constituent Arts and Science College, Inamkulathur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-university-constituent-arts-and-science-college-inamkulathur/msc-mathematics-course
"Bharathidasan University Constituent Arts and Science College, Nagapattinam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-university-constituent-arts-and-science-college-nagapattinam/msc-mathematics-course
"Bharathidasan University Constituent Model College Women, Veppur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-university-constituent-model-college-women-veppur/msc-mathematics-course
"Bharathidasan University Model College, Aranthangi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathidasan-university-model-college-aranthangi/msc-computer-science-course
"Bharathi Degree College, Mandya",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharathi-degree-college-mandya/msc-chemistry-course
"Bharathi Women's Arts and Science College, Kallakurichi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathi-womens-arts-and-science-college-kallakurichi/msc-computer-science-course
"Bharathi Women's College, Chennai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathi-womens-college-chennai/msc-zoology-course-2
"Bharathiyar Arts and Science College for Women, Salem",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharathiyar-arts-and-science-college-for-women-salem/msc-chemistry-course
"Bharathiyar Institute of Engineering for Women, Salem",N/A,3.5/5,4 Reviews,N/A,https://www.careers360.com/colleges/bharathiyar-institute-of-engineering-for-women-salem/me-communication-systems-course
"Bharath Niketan Engineering College, Theni",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharath-niketan-engineering-college-theni/mca-course
"BIET Ibrahimpatnam - Bharat Institute of Engineering and Technology, Ibrahimpatnam",N/A,4.8/5,63 Reviews,N/A,https://www.careers360.com/colleges/bharat-institute-of-engineering-and-technology-ibrahimpatnam/mtech-structural-engineering-course
"Bharat Institute of Management and Technology, Mansa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-management-and-technology-mansa/msc-information-technology-course
"Bharat Institute of Management Studies, Mansa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-management-studies-mansa/msc-information-technology-course
"Bharat Institute of Technical Studies, Balasore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-technical-studies-balasore/mca-course
"Bharat Institute of Technology and Science for Women, Ibrahimpatnam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-and-science-for-women-ibrahimpatnam/mtech-computer-science-engineering-course
"Bharat Institute of Technology, Ibrahimpatnam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-ibrahimpatnam/mpharma-hospital-and-clinical-pharmacy-course
"BIT Meerut - Bharat Institute of Technology, Meerut",N/A,3.9/5,42 Reviews,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-meerut/mca-course
"Bharat Institute of Technology School of Computer Application, Meerut",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-school-of-computer-application-meerut/mca-course
"Bharat Institute of Technology School of Pharmacy, Meerut",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-school-of-pharmacy-meerut/mpharma-pharmaceutics-course
"Bharat Institute of Technology, Sonipat",N/A,3.6/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharat-institute-of-technology-sonipat/mtech-computer-science-and-engineering-course
"Bharati Vidyapeeth Abhijit Kadam Institute of Management and Social Sciences, Solapur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-abhijit-kadam-institute-of-management-and-social-sciences-solapur/mca-course
"BVCA Pune - Bharati Vidyapeeth College of Architecture, Pune",N/A,4.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-architecture-pune/phd-architecture-course
"Bharati Vidyapeeth College of Engineering, Navi Mumbai",N/A,3.5/5,25 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-engineering-navi-mumbai/me-computer-engineering-course
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur/mpharma-pharmaceutics-course
"Bharati Vidyapeeth Deemed University Amplify Department of Information Technology and Management, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-amplify-department-of-information-technology-and-management-pune/msc-information-technology-co
"Bharati Vidyapeeth Deemed University College of Ayurved, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-ayurved-pune/ms-prasuti-avum-stri-roga-course
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",N/A,4.3/5,71 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune/mtech-chemical-engineering-course
"Bharati Vidyapeeth Deemed University College of Nursing, Navi Mumbai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-colleges-college-of-nursing-navi-mumbai/msc-obstetric-and-gynaecological-nursing-course
"Bharati Vidyapeeth Deemed University College of Nursing, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-colleges-college-of-nursing-pune/phd-nursing-course
"Bharati Vidyapeeth Deemed University College of Nursing, Sangli",N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-colleges-college-of-nursing-sangli/msc-child-health-nursing-course
"Bharati Vidyapeeth Deemed University College of Physical Education, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-colleges-college-of-physical-education-pune/phd-physical-education-course
"Bharati Vidyapeeth Deemed University Institute of Environment Education and Research, Pune",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-colleges-institute-of-environment-education-and-research-pune/msc-environment-science-and-technology-co
"BVIMR New Delhi - Bharati Vidyapeeth Deemed University Institute of Management and Research, New Delhi",N/A,3.9/5,32 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-institute-of-management-and-research-new-delhi/phd-management-course
"BVMC Pune - Bharati Vidyapeeth Deemed University Medical College, Pune",N/A,2.8/5,2 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-medical-college-pune/ms-general-surgery-course
"New Law College Pune - Bharati Vidyapeeth Deemed University, New Law College, Pune",N/A,3.9/5,49 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-new-law-college-pune/phd-law-course
"Bharati Vidyapeeth Deemed University School of Distance Education - Bharati Vidyapeeth Deemed University School of Distance Education, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-school-of-distance-education-pune/mca-course
"Bharati Vidyapeeth Homoeopathic Medical College, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-homoeopathic-medical-college-pune/phd-homeopathy-pharmacy-course
"Bharati Vidyapeeth Institute of Management and Information Technology, Navi Mumbai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-institute-of-management-and-information-technology-navi-mumbai/mca-course
"Bharati Vidyapeeth Institute of Management, Kolhapur",N/A,3.4/5,2 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeth-institute-of-management-kolhapur/mca-course
"Bharati Vidyapeeth's College of Engineering for Women, Pune",N/A,3.5/5,51 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune/mtech-vlsi-and-embedded-system-course
"Bharati Vidyapeeth's College of Engineering, Kolhapur",N/A,4.3/5,7 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-kolhapur/mtech-cad-cam-cae-course
"BVCOP Navi Mumbai - Bharati Vidyapeeth's College of Pharmacy, Navi Mumbai",N/A,3.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-pharmacy-navi-mumbai/mpharma-quality-assurance-techniques-course
"BVICAM Delhi - Bharati Vidyapeeth's Institute of Computer Applications and Management, Delhi",N/A,3.9/5,9 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-institute-of-computer-applications-and-management-delhi/mca-course
"IMED Pune - Bharati Vidyapeeth's Institute of Management and Entrepreneurship Development, Pune",N/A,4.1/5,64 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-institute-of-management-and-entrepreneurship-development-pune/mca-course
"BVIMSR Navi Mumbai - Bharati Vidyapeeth's Institute of Management Studies and Research, Navi Mumbai",N/A,3.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/bharati-vidyapeeths-institute-of-management-studies-and-research-navi-mumbai/phd-management-course
"BESTIU Anantpur - Bharatiya Engineering Science and Technology Innovation University, Anantapur",N/A,2.0/5,1 Reviews,N/A,https://www.careers360.com/university/bharatiya-engineering-science-and-technology-innovation-university-anantapur/phd-management-studies-course
"BJS Pune - Bharatiya Jain Sanghatana Arts Science and Commerce College, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharatiya-jain-sanghatana-arts-science-and-commerce-college-pune/msc-chemistry-course
"Bharatiya Mahavidyalaya, Amravati",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharatiya-mahavidyalaya-amravati/msc-computer-science-course
"Bharatiya Sanskriti Darshan Trust's Ayurved Mahavidyalaya, Wagholi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharatiya-sanskriti-darshan-trusts-ayurved-mahavidyalaya-wagholi/phd-samhita-and-siddhant-course
"Bharatiya Vidya Bhavans Hazarimal Somani College of Arts and Science and Jayaramdas Patel College of Commerce and Management Studies, Chowpatty",N/A,4.6/5,7 Reviews,N/A,https://www.careers360.com/colleges/bharatiya-vidya-bhavans-hazarimal-somani-college-of-arts-and-science-and-jayaramdas-patel-college-of-commerce-and-management-studies-chowpatty/msc-chemistry-course-1
"Bharatiya Vidya Bhavan's Sheth Ranchhodlal College of Science, Ahmedabad",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bharatiya-vidya-bhavans-sheth-ranchhodlal-college-of-science-ahmedabad/msc-chemistry-course
"Bharat Ratna Indira Gandhi College of Engineering, Solapur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-ratna-indira-gandhi-college-of-engineering-solapur/mca-course
"Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Government Medical College, Rajnandgaon",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/government-medical-college-rajnandgaon/ms-ophthalmology-course
"BIT Hyderabad - Bharat School of Pharmacy, Hyderabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-school-of-pharmacy-hyderabad/mpharma-pharmacology-course
"Bharat Technology, Howrah",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharat-technology-howrah/mpharma-industrial-pharmacy-course
"Bharti College of Pharmacy, Durg",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharti-college-of-pharmacy-durg/mpharma-pharmaceutical-science-course
"Bharti Mahavidyalaya, Reengus",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bharti-mahavidyalaya-reengus/msc-physics-course
"Bharti Vishwavidyalaya, Durg",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/faculty-of-engineering-and-technology-bharti-vishwavidyalaya-durg/mtech-structural-engineering-course
"Bhartiya Girls PG College, Sikar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhartiya-girls-pg-college-sikar/msc-botany-course
"Bhartiya Institute of Professional Studies, Ujjain",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhartiya-institute-of-professional-studies-ujjain/msc-computer-science-course
"Bhartiya Mahavidyalaya, Bela, Auraiya",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhartiya-mahavidyalaya-bela-auraiya/mca-course
"Bhartiya Shikshan Prasarak Sanstha Kholeshwar Mahavidyalaya, Ambajogai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhartiya-shikshan-prasarak-sanstha-kholeshwar-mahavidyalaya-ambajogai/msc-information-technology-course-2
"Bhaskara Institute of Pharmacy, Bobbili",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhaskara-institute-of-pharmacy-bobbili/mpharma-pharmaceutical-analysis-and-quality-assurance-course
"BMC Hyderabad - Bhaskar Medical College and General Hospital, Moinabad",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bhaskar-medical-college-and-general-hospital-moinabad/ms-general-surgery-course
"Bhaskar Pharmacy College, Moinabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhaskar-pharmacy-college-moinabad/mpharma-pharmaceutics-course
"Bhattadev University, Bajali",N/A,N/A,N/A,N/A,https://www.careers360.com/university/bhattadev-university-bajali/msc-mathematics-course
"Bhaurao Kakatkar College, Belgaum",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhaurao-kakatkar-college-belgaum/msc-chemistry-course
"Bhavan's College, Mumbai",N/A,4.3/5,8 Reviews,N/A,https://www.careers360.com/colleges/bhavans-college-mumbai/msc-chemistry-self-finance-course
"Bhavan's Mehta Mahavidyalaya, Kaushambi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhavans-mehta-mahavidyalaya-kaushambi/msc-mathematics-course
"Bhavan's New Science College, Hyderabad",N/A,2.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bhavans-new-science-college-hyderabad/msc-geology-course
"Bhavans Shri IL Pandya Arts Science and Jashodaben Shah Commerce College, Kheda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhavans-shri-il-pandya-arts-science-and-jashodaben-shah-commerce-college-kheda/msc-organic-chemistry-self-finance-course
"Bhavan's Vivekananda College of Science Humanities and Commerce, Secunderabad",N/A,4.4/5,50 Reviews,N/A,https://www.careers360.com/colleges/bhavans-vivekananda-college-of-science-humanities-and-commerce-secunderabad/msc-computer-science-course
"Bhavdiya Educational Institute, Faizabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bhavdiya-educational-institute-faizabad/msc-agriculture-course
